,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
350,2021-10-04,4876745,374748431,77.8,77.8,76.5,76.7,-0.75,8961
351,2021-10-05,5280125,401044619,75.8,76.6,75.45,76.4,-0.3,10624
352,2021-10-06,4302051,328343862,76.85,77.0,76.0,76.35,-0.05,6825
353,2021-10-07,1396252,108329187,77.0,77.95,76.95,77.75,1.4,1984
354,2021-10-08,1329158,102960221,77.9,77.95,77.1,77.25,-0.5,2754
355,2021-10-12,2286265,173993219,76.2,76.6,75.75,76.5,-0.75,5148
356,2021-10-13,1698337,129406261,76.65,76.75,76.0,76.15,-0.35,4237
357,2021-10-14,816398,62350925,76.75,76.9,76.1,76.3,0.15,1409
358,2021-10-15,2162292,168614721,77.35,78.4,77.2,78.35,2.05,2198
359,2021-10-18,1912113,149990157,78.7,78.75,78.0,78.05,-0.3,2576
360,2021-10-19,998964,78535267,78.35,78.85,78.1,78.65,0.6,1077
361,2021-10-20,1143507,90066448,78.7,78.95,78.55,78.55,-0.1,1776
362,2021-10-21,1918125,151152266,78.65,79.2,78.25,78.35,-0.2,1731
363,2021-10-22,1018215,79749221,78.35,78.55,78.0,78.45,0.1,1195
364,2021-10-25,1700995,132829606,78.2,78.45,77.7,78.3,-0.15,2416
365,2021-10-26,2454332,193774818,78.4,79.2,78.4,79.0,0.7,2568
366,2021-10-27,809629,63768138,78.95,79.0,78.55,79.0,0.0,1221
367,2021-10-28,1329896,104863893,78.95,79.0,78.5,78.8,-0.2,1267
368,2021-10-29,1281232,100193771,78.7,78.7,77.9,78.15,-0.65,1728
369,2021-11-01,903273,70895827,78.4,78.7,78.3,78.45,0.3,1273
370,2021-11-02,1228989,96824578,78.6,79.2,78.3,78.4,-0.05,1403
371,2021-11-03,892314,70266183,78.6,78.9,78.55,78.65,0.25,956
372,2021-11-04,1279794,100570594,79.05,79.15,78.25,78.4,-0.25,1664
373,2021-11-05,1944955,153817538,78.75,79.4,78.75,79.4,1.0,3077
374,2021-11-08,2446670,195508984,79.4,80.1,79.4,80.05,0.65,2871
375,2021-11-09,2803211,226660282,80.6,81.15,80.6,80.75,0.7,2766
376,2021-11-10,1922452,154765164,80.75,80.75,80.3,80.5,-0.25,2803
377,2021-11-11,1810425,144720923,80.0,80.2,79.7,79.85,-0.65,2329
378,2021-11-12,1655379,133042560,80.3,80.75,80.1,80.2,0.35,1630
379,2021-11-15,1604843,129817928,80.6,81.05,80.6,80.9,0.7,2609
380,2021-11-16,2854421,226960837,79.55,79.65,79.3,79.55,0.0,3924
381,2021-11-17,1497033,119333283,79.75,79.85,79.5,79.7,0.15,1725
382,2021-11-18,950080,76036749,80.0,80.2,79.8,80.2,0.5,1581
383,2021-11-19,1774153,142967413,80.8,80.95,80.4,80.45,0.25,2148
384,2021-11-22,932015,74891001,80.45,80.5,80.2,80.3,-0.15,2082
385,2021-11-23,1996698,159063102,79.95,79.95,79.45,79.65,-0.65,3284
386,2021-11-24,1365197,108209660,79.65,79.65,79.0,79.25,-0.4,3246
387,2021-11-25,1002719,79391263,79.25,79.35,78.9,79.25,0.0,2491
388,2021-11-26,6526785,511184549,78.75,78.9,78.0,78.1,-1.15,11315
389,2021-11-29,3913227,305239734,77.9,78.4,77.6,77.8,-0.3,6076
390,2021-11-30,4058418,317625973,78.45,78.75,77.75,77.9,0.1,4822
391,2021-12-01,1815817,142795359,78.0,79.15,77.95,79.0,1.1,2072
392,2021-12-02,2152968,171473309,79.0,80.0,78.85,79.9,0.9,2030
393,2021-12-03,1368845,109322962,80.0,80.1,79.45,79.85,-0.05,1948
394,2021-12-06,2395865,190940135,79.45,80.1,79.0,79.75,-0.1,3936
395,2021-12-07,1578262,125432096,79.75,79.95,79.2,79.95,0.2,1772
396,2021-12-08,2232072,179678124,80.6,80.85,80.15,80.2,0.25,2042
397,2021-12-09,1683295,134746919,80.3,80.3,79.8,80.25,0.05,1658
398,2021-12-10,1158707,92585938,79.9,80.05,79.65,80.0,-0.25,2026
399,2021-12-13,1365055,109245738,80.0,80.3,79.7,79.7,-0.3,1772
400,2021-12-14,2348761,185528320,79.3,79.3,78.85,79.0,-0.7,3686
401,2021-12-15,1873241,147956257,78.8,79.25,78.75,79.0,0.0,2844
402,2021-12-16,2352861,187881992,79.8,80.05,79.6,79.95,0.95,2399
403,2021-12-17,1367321,109203802,79.75,80.05,79.5,79.95,0.0,1649
404,2021-12-20,1925804,152919952,79.85,79.95,79.15,79.25,-0.7,3617
405,2021-12-21,1533495,122356336,79.25,80.0,79.25,79.85,0.6,1301
406,2021-12-22,1199939,95916345,79.85,80.0,79.85,79.95,0.1,1030
407,2021-12-23,1943912,156346253,80.3,80.65,80.3,80.4,0.45,1748
408,2021-12-24,2495359,201330426,80.5,80.85,80.4,80.45,0.05,2253
409,2021-12-27,2743173,222264937,80.5,81.2,80.5,81.05,0.6,3919
410,2021-12-28,2700926,220239489,81.2,81.75,81.2,81.7,0.65,2743
411,2021-12-29,2302700,188706415,81.8,82.15,81.75,82.0,0.3,2024
412,2021-12-30,1709223,139950505,82.0,82.05,81.7,81.85,-0.15,1649
413,2022-01-03,2220477,182992086,82.15,82.85,82.15,82.35,0.5,2487
414,2022-01-04,3151674,264037247,83.0,84.1,83.0,84.1,1.75,3543
415,2022-01-05,15510112,1309378592,84.45,84.75,84.1,84.5,0.4,5022
416,2022-01-06,4751006,396632948,84.1,84.1,83.05,83.45,-1.05,6020
417,2022-01-07,3929038,326026911,83.65,83.95,82.5,82.7,-0.75,4178
418,2022-01-10,2162742,178804304,82.15,83.1,81.85,82.9,0.2,2973
419,2022-01-11,4221094,350719717,83.05,83.45,82.55,83.3,0.4,3077
420,2022-01-12,2184244,183300353,84.0,84.2,83.65,84.2,0.9,2086
421,2022-01-13,2288123,193222599,84.35,84.75,84.2,84.6,0.4,2229
422,2022-01-14,4518838,381676478,85.0,85.05,83.9,84.6,0.0,3295
423,2022-01-17,3573025,305055107,84.95,85.7,84.95,85.45,0.85,4349
424,2022-01-18,3549510,302087144,85.45,85.45,84.4,84.45,-1.0,4132
425,2022-01-19,3637379,304160906,83.7,84.1,83.3,83.45,-1.0,5734
426,2022-01-20,2026707,168955810,83.45,83.9,82.95,83.75,0.3,3150
427,2022-01-21,5489673,451232992,82.6,82.65,81.85,82.0,-1.75,11470
428,2022-01-24,2836728,233026543,81.8,82.9,81.55,82.9,0.9,3512
429,2022-01-25,5426592,442832489,82.55,82.55,81.35,81.65,-1.25,9970
430,2022-01-26,9370545,763789110,81.55,81.8,81.3,81.4,-0.25,8843
431,2022-02-07,5998356,490200901,82.05,82.15,81.3,81.95,0.55,8846
432,2022-02-08,2885077,237639905,82.5,82.6,82.2,82.2,0.25,4446
433,2022-02-09,1965685,161927144,82.5,82.6,82.15,82.55,0.35,2477
434,2022-02-10,1592720,132379032,82.7,83.6,82.7,83.6,1.05,2764
435,2022-02-11,1349096,112460837,83.5,83.55,82.95,83.45,-0.15,2191
436,2022-02-14,3390477,278910141,82.85,82.85,82.0,82.3,-1.15,6776
437,2022-02-15,2560108,210369248,82.15,82.5,81.9,82.0,-0.3,5865
438,2022-02-16,2712712,225460781,82.9,83.3,82.9,83.3,1.3,3231
439,2022-02-17,1711743,142500807,83.35,83.5,82.9,83.25,-0.05,2391
440,2022-02-18,1194147,98829756,82.65,83.05,82.4,82.95,-0.3,2069
441,2022-02-21,1401364,115854914,82.45,82.9,82.3,82.8,-0.15,3185
442,2022-02-22,6428957,524934080,82.25,82.25,81.35,81.75,-1.05,12633
443,2022-02-23,1920524,157039667,81.75,82.05,81.6,81.85,0.1,3121
444,2022-02-24,11229273,903372160,81.15,81.15,79.9,79.9,-1.95,21145
445,2022-02-25,6759117,540142971,79.95,80.2,79.5,79.85,-0.05,12216
446,2022-03-01,4518463,365010800,80.2,81.15,80.05,80.8,0.95,5375
447,2022-03-02,2298356,184747127,80.7,80.7,80.15,80.45,-0.35,4248
448,2022-03-03,1724446,139077963,80.8,80.95,80.5,80.55,0.1,2708
449,2022-03-04,5764680,459718272,80.0,80.0,79.5,79.7,-0.85,9641
450,2022-03-07,14708092,1147409615,79.0,79.0,77.7,78.45,-1.25,25783
451,2022-03-08,16547730,1261667266,76.6,76.8,75.85,75.9,-2.55,30939
452,2022-03-09,5925727,453190922,76.15,76.75,76.15,76.3,0.4,11820
453,2022-03-10,3999023,313556426,77.95,78.6,77.9,78.5,2.2,5672
454,2022-03-11,3459326,268574298,78.3,78.3,77.35,77.55,-0.95,8336
455,2022-03-14,4128122,319785172,77.85,78.0,77.1,77.3,-0.25,5558
456,2022-03-15,8273097,628384219,76.75,76.75,75.7,75.85,-1.45,18131
457,2022-03-16,6668110,506329909,76.6,76.65,75.65,76.1,0.25,8583
458,2022-03-17,3574409,279274925,77.95,78.65,77.75,78.6,2.5,3393
459,2022-03-18,1817532,142272971,78.6,78.6,78.0,78.3,-0.3,3224
460,2022-03-21,2768400,218802427,78.7,79.2,78.7,78.8,0.5,3809
461,2022-03-22,2387959,187968308,78.8,78.85,78.5,78.7,-0.1,2621
462,2022-03-23,2573976,204652155,79.2,79.7,79.2,79.55,0.85,2758
463,2022-03-24,1170873,92859077,79.3,79.55,79.0,79.45,-0.1,2053
464,2022-03-25,1503612,119669788,79.45,79.7,79.4,79.65,0.2,2594
465,2022-03-28,4779907,375167229,78.95,78.95,78.15,78.75,-0.9,6355
466,2022-03-29,1227422,96784270,78.7,79.1,78.65,78.85,0.1,2365
467,2022-03-30,2016486,160751470,79.85,79.9,79.55,79.75,0.9,2084
468,2022-03-31,1153882,91904090,79.8,79.9,79.55,79.6,-0.15,1726
469,2022-04-01,1613692,127178096,78.7,78.95,78.5,78.95,-0.65,5416
470,2022-04-06,4326561,338512252,78.15,78.65,77.8,78.55,-0.4,7634
471,2022-04-07,5246569,407155331,77.75,78.0,77.25,77.3,-1.25,14413
472,2022-04-08,2646651,204443028,77.35,77.5,77.1,77.35,0.05,5768
473,2022-04-11,5187345,397364873,77.3,77.35,76.25,76.35,-1.0,12610
474,2022-04-12,4372818,333572028,76.05,76.65,75.7,76.3,-0.05,7618
475,2022-04-13,2214594,171421023,76.7,77.8,76.7,77.7,1.4,2968
476,2022-04-14,1481171,114921914,77.95,77.95,77.45,77.5,-0.2,3488
477,2022-04-15,4574661,349096069,76.55,76.65,76.15,76.15,-1.35,12509
478,2022-04-18,6198798,469929383,75.7,76.2,75.5,75.65,-0.5,11943
479,2022-04-19,1700299,129586605,76.0,76.6,76.0,76.0,0.35,3507
480,2022-04-20,2055016,156639321,76.4,76.45,75.9,76.35,0.35,3616
481,2022-04-21,1506637,115481498,76.65,76.95,76.35,76.35,0.0,2497
482,2022-04-22,3248843,245678975,75.5,75.95,75.4,75.95,-0.4,7181
483,2022-04-25,8171949,608640155,74.7,74.8,74.2,74.45,-1.5,17885
484,2022-04-26,4917922,366376583,74.55,74.8,74.2,74.4,-0.05,8177
485,2022-04-27,8326281,607276186,73.1,73.2,72.7,72.8,-1.6,17072
486,2022-04-28,3461004,252842607,73.2,73.4,72.55,73.25,0.45,5097
487,2022-04-29,5840140,433596715,74.5,74.6,73.9,74.25,1.0,5335
488,2022-05-03,3475791,256296896,74.3,74.3,73.4,73.5,-0.75,7599
489,2022-05-04,2397011,176751264,73.6,74.0,73.55,73.65,0.15,4621
490,2022-05-05,1943948,144843593,74.7,74.95,74.2,74.4,0.75,4986
491,2022-05-06,6002010,437109476,72.85,73.15,72.6,73.0,-1.4,12659
492,2022-05-09,4692983,337319943,72.1,72.15,71.7,71.7,-1.3,11698
493,2022-05-10,5586236,395893446,70.7,71.55,70.1,71.5,-0.2,9228
494,2022-05-11,2149201,153477896,71.45,71.8,71.1,71.5,0.0,4278
495,2022-05-12,6138867,431915423,71.0,71.0,69.8,69.8,-1.7,14867
496,2022-05-13,2109657,148413627,70.05,70.55,70.0,70.5,0.7,3435
497,2022-05-16,3611414,256437115,71.3,71.5,70.6,70.8,0.3,6414
498,2022-05-17,1587949,113415354,71.0,71.7,71.0,71.55,0.75,2375
499,2022-05-18,2349872,169994791,72.3,72.65,72.0,72.35,0.8,3522
500,2022-05-19,2949149,209334285,71.2,71.25,70.7,71.1,-1.25,6432
501,2022-05-20,1102962,79178096,71.25,72.0,71.25,71.85,0.75,2508
502,2022-05-23,1446626,104234537,72.05,72.4,71.65,72.0,0.15,2305
503,2022-05-24,1385238,99072748,72.0,72.05,71.1,71.1,-0.9,4010
504,2022-05-25,1118539,80003012,71.45,71.85,71.15,71.6,0.5,2114
505,2022-05-26,3232215,230121420,71.95,72.0,70.75,70.75,-0.85,5500
506,2022-05-27,1302678,93917514,71.45,72.3,71.45,72.3,1.55,1697
507,2022-05-30,1796282,132110658,73.1,74.0,73.1,73.95,1.65,2526
508,2022-05-31,1998607,147809303,73.9,74.5,73.4,74.5,0.55,2420
509,2022-06-01,2944300,219742687,74.4,75.0,74.3,74.4,-0.1,3591
510,2022-06-02,1727853,127423005,73.8,73.95,73.5,73.7,-0.7,2917
511,2022-06-06,3057495,226248775,73.7,74.45,73.4,74.2,0.5,5149
512,2022-06-07,2132952,156502951,73.55,73.65,73.1,73.35,-0.85,3693
513,2022-06-08,1444469,107394916,74.0,74.55,74.0,74.2,0.85,1893
514,2022-06-09,802216,59341526,73.85,74.1,73.7,73.95,-0.25,1844
515,2022-06-10,1579519,115667515,73.0,73.45,72.8,73.35,-0.6,4043
516,2022-06-13,4192493,299371204,71.6,71.65,71.3,71.35,-2.0,10730
517,2022-06-14,3282561,232234350,70.75,71.3,70.4,71.25,-0.1,7647
518,2022-06-15,2724748,193264221,71.05,71.25,70.8,70.8,-0.45,6065
519,2022-06-16,4025822,287075644,71.6,72.05,70.55,70.6,-0.2,5345
520,2022-06-17,5578326,388922954,69.85,70.0,69.5,69.8,-0.8,11388
521,2022-06-20,5585966,386876509,69.8,69.85,69.0,69.0,-0.8,10329
522,2022-06-21,1913635,133605006,69.55,70.25,69.35,70.25,1.25,2638
523,2022-06-22,3929969,271696258,70.0,70.0,68.8,68.8,-1.45,8932
524,2022-06-23,5727731,389741436,68.8,69.2,67.6,67.8,-1.0,10506
525,2022-06-24,1835332,125295097,68.35,68.7,67.9,68.0,0.2,2865
526,2022-06-27,3315948,231190841,69.0,70.0,69.0,69.5,1.5,4285
527,2022-06-28,1544757,106531938,69.45,69.45,68.7,69.0,-0.5,3021
528,2022-06-29,2329554,159508995,68.25,68.9,68.25,68.3,-0.7,4370
529,2022-06-30,5897564,395332787,67.8,67.8,66.6,66.75,-1.55,12198
530,2022-07-01,9915382,647070437,66.65,66.65,64.45,64.45,-2.3,16711
531,2022-07-04,6544410,418729028,64.45,64.75,63.5,63.65,-0.8,8338
532,2022-07-05,6092091,389337197,64.9,65.05,63.0,64.15,0.5,6359
533,2022-07-06,5358434,339966414,64.15,64.25,62.95,63.1,-1.05,9242
534,2022-07-07,2487790,159847720,63.4,65.05,62.9,64.85,1.75,3220
535,2022-07-08,2989647,196077822,65.9,65.95,65.1,65.55,0.7,3767
536,2022-07-11,2063646,134653940,65.65,65.85,64.85,65.05,-0.5,4261
537,2022-07-12,3055454,194456545,64.7,64.7,63.25,63.5,-1.55,6858
538,2022-07-13,4589020,300742509,65.65,65.75,65.15,65.6,2.1,4436
539,2022-07-14,4001657,262528627,65.3,66.15,64.7,65.8,0.2,4027
540,2022-07-15,4256274,283061964,66.2,66.9,65.85,66.8,1.0,5070
541,2022-07-18,5565479,366618636,66.2,66.2,65.55,65.75,0.0,5911
542,2022-07-19,2693823,177013881,65.55,65.9,65.25,65.8,0.05,3247
543,2022-07-20,2557846,170110578,66.95,66.95,65.95,66.0,0.2,4378
544,2022-07-21,1687941,112283887,66.2,66.95,66.05,66.95,0.95,2390
545,2022-07-22,2155687,144684392,67.2,67.4,66.85,67.25,0.3,2703
546,2022-07-25,2105881,141282372,66.95,67.4,66.7,67.2,-0.05,3937
547,2022-07-26,3777251,251905355,67.1,67.15,66.4,66.55,-0.65,5964
548,2022-07-27,1555920,103696595,66.55,67.1,66.15,67.1,0.55,2407
549,2022-07-28,2309445,156026833,68.0,68.0,67.3,67.3,0.2,2764
550,2022-07-29,2269434,154109656,68.05,68.2,67.65,67.9,0.6,2796
551,2022-08-01,2419077,163577239,67.9,67.9,67.35,67.7,-0.2,4460
552,2022-08-02,5096254,338961550,66.95,67.0,66.2,66.6,-1.1,8992
553,2022-08-03,2222829,148358872,66.6,66.95,66.45,66.9,0.3,2484
554,2022-08-04,2542205,169974617,67.0,67.2,66.3,67.1,0.2,3549
555,2022-08-05,2427189,166105648,67.9,68.75,67.85,68.75,1.65,3246
556,2022-08-08,3561980,243989617,68.5,68.65,68.1,68.6,-0.15,5074
557,2022-08-09,2954754,201753933,68.1,68.75,67.85,68.45,-0.15,4182
558,2022-08-10,2291842,155524189,67.85,68.0,67.7,67.8,-0.65,5834
559,2022-08-11,2711118,187336562,69.0,69.3,68.75,69.05,1.25,2612
560,2022-08-12,2171595,150900960,69.2,69.65,69.2,69.55,0.5,3149
561,2022-08-15,2858909,200323989,69.9,70.25,69.75,70.2,0.65,4359
562,2022-08-16,3227733,226919244,70.25,70.4,70.1,70.25,0.05,4281
563,2022-08-17,1711898,120290799,70.25,70.4,70.1,70.4,0.15,2531
564,2022-08-18,2611457,182353093,70.0,70.0,69.6,69.8,-0.6,5354
565,2022-08-19,1707612,119420213,69.95,70.3,69.6,69.95,0.15,2929
566,2022-08-22,3740079,258439876,69.4,69.4,68.9,68.95,-1.0,8590
567,2022-08-23,3831318,261432072,68.35,68.5,68.05,68.1,-0.85,7931
568,2022-08-24,2648580,180201708,68.2,68.5,67.75,67.9,-0.2,5422
569,2022-08-25,1613515,110452956,68.4,68.65,68.2,68.5,0.6,3206
570,2022-08-26,3490076,240916555,69.0,69.2,68.8,68.85,0.35,4221
571,2022-08-29,7201933,483198215,66.95,67.45,66.8,67.25,-1.6,11821
572,2022-08-30,4586003,308049847,67.2,67.5,66.95,67.25,0.0,4616
573,2022-08-31,2633270,177007988,66.9,67.75,66.65,67.7,0.45,3584
574,2022-09-01,7517510,498854392,66.55,66.6,66.15,66.3,-1.4,15705
575,2022-09-02,5374692,354321280,66.35,66.35,65.7,65.7,-0.6,10997
576,2022-09-05,3403828,223794898,65.75,66.05,65.45,65.7,0.0,6540
577,2022-09-06,3599171,237687755,66.1,66.4,65.75,66.1,0.4,4860
578,2022-09-07,6473575,419534635,65.25,65.25,64.65,64.65,-1.45,14444
579,2022-09-08,2871165,186307614,65.1,65.1,64.7,65.0,0.35,4120
580,2022-09-12,2426394,160919418,66.05,66.55,66.05,66.35,1.35,3926
581,2022-09-13,2196179,146569913,66.7,66.9,66.55,66.7,0.35,2890
582,2022-09-14,3624672,236875173,65.2,65.6,65.0,65.4,-1.3,8819
583,2022-09-15,2249629,147239907,65.4,65.8,65.2,65.5,0.1,4065
584,2022-09-16,4984145,323177620,64.95,65.0,64.75,64.85,-0.65,8699
585,2022-09-19,3656188,236141873,65.1,65.1,64.4,64.45,-0.4,7269
586,2022-09-20,1939721,125801709,64.8,65.15,64.6,65.0,0.55,3411
587,2022-09-21,2936736,189628800,64.8,64.85,64.45,64.5,-0.5,7083
588,2022-09-22,6071021,385134257,63.7,63.75,63.1,63.7,-0.8,10781
589,2022-09-23,6443440,407278470,63.5,63.55,63.0,63.0,-0.7,11762
590,2022-09-26,10819997,669676709,62.35,62.35,61.65,61.8,-1.2,19908
591,2022-09-27,4149383,256296737,62.0,62.1,61.5,61.7,-0.1,6410
592,2022-09-28,7657275,465436966,61.85,61.85,60.4,60.4,-1.3,14330
593,2022-09-29,4739618,286232400,60.9,61.15,60.0,60.2,-0.2,7328
594,2022-09-30,5481337,325618765,59.5,59.7,59.2,59.35,-0.85,10507
595,2022-10-03,5464093,322223241,58.9,59.5,58.6,58.7,-0.65,9378
596,2022-10-04,3304969,198413381,60.0,60.2,59.8,60.05,1.35,3592
597,2022-10-05,3912075,241113408,61.15,62.0,61.15,61.55,1.5,5114
598,2022-10-06,4319465,267710265,61.95,62.15,61.75,62.0,0.45,4558
599,2022-10-07,3491532,213762633,61.7,61.7,60.95,60.95,-1.05,6062
600,2022-10-11,12798969,745627007,58.8,58.8,57.85,57.9,-3.05,24423
601,2022-10-12,5521697,317779408,57.8,57.85,57.2,57.55,-0.35,8169
602,2022-10-13,5566206,318314549,57.75,57.75,56.85,56.85,-0.7,9384
603,2022-10-14,4302315,251663983,58.3,58.8,58.15,58.45,1.6,4018
604,2022-10-17,6176863,353869850,57.45,57.55,56.95,57.3,-1.15,9930
605,2022-10-18,3141314,181589389,58.35,58.35,57.45,58.0,0.7,3179
606,2022-10-19,4351582,251035385,58.0,58.1,57.25,57.25,-0.75,5650
607,2022-10-20,4567276,257078633,56.55,57.1,55.95,57.1,-0.15,8479
608,2022-10-21,2330171,132769342,57.1,57.35,56.7,56.75,-0.35,4580
609,2022-10-24,3659309,209035766,57.85,57.85,56.75,56.75,0.0,4020
610,2022-10-25,6434226,359209717,56.65,56.65,55.5,55.5,-1.25,12149
611,2022-10-26,4412594,247096812,55.75,56.35,55.55,56.15,0.65,4138
612,2022-10-27,2139665,121784530,56.65,57.1,56.65,56.9,0.75,2669
613,2022-10-28,3859378,217211134,56.65,56.65,55.9,56.2,-0.7,5052
614,2022-10-31,2751845,156418011,56.85,57.2,56.35,56.95,0.75,2557
615,2022-11-01,2897357,165817189,56.9,57.55,56.85,57.25,0.3,2969
616,2022-11-02,1722854,98848648,57.3,57.55,57.15,57.5,0.25,2508
617,2022-11-03,3503539,198735499,56.7,56.9,56.55,56.8,-0.7,6239
618,2022-11-04,1987889,112200935,56.5,56.9,56.1,56.9,0.1,3089
619,2022-11-07,4730488,272970614,57.5,58.05,57.25,57.85,0.95,5281
620,2022-11-08,2760872,161503025,58.3,58.65,58.25,58.5,0.65,3856
621,2022-11-09,3982379,237739859,59.1,60.05,59.0,60.0,1.5,3885
622,2022-11-10,2907440,173072568,59.6,59.75,59.3,59.45,-0.55,5520
623,2022-11-11,6562540,409283689,62.4,62.55,61.9,62.55,3.1,5955
624,2022-11-14,4421110,279381073,62.95,63.5,62.85,63.25,0.7,5254
625,2022-11-15,8089095,527380217,64.0,65.95,64.0,65.8,2.55,8261
626,2022-11-16,7494297,486218260,65.45,65.55,64.35,64.7,0.0,7785
627,2022-11-17,3014616,193832270,64.3,64.75,63.8,64.7,0.0,4014
628,2022-11-18,3017077,195940740,65.05,65.5,64.5,64.55,-0.15,3412
629,2022-11-21,2019067,130177931,64.6,64.85,64.2,64.25,-0.3,3876
630,2022-11-22,1692544,109052195,64.2,64.9,63.85,64.85,0.6,2184
631,2022-11-23,2282007,149083989,65.2,65.5,65.05,65.3,0.45,2840
632,2022-11-24,3020611,198312343,65.45,65.9,65.45,65.9,0.6,3364
633,2022-11-25,3068386,202127387,65.9,66.05,65.7,65.8,-0.1,4323
634,2022-11-28,4689298,303947609,65.1,65.1,64.4,64.7,-1.1,7274
635,2022-11-29,2744984,177498763,64.25,65.2,63.95,65.1,0.4,3281
636,2022-11-30,2034023,133187068,65.0,65.75,64.95,65.75,0.65,2110
637,2022-12-01,3941315,264206473,67.0,67.45,66.6,66.75,1.0,5005
638,2022-12-02,2142234,142161619,66.5,66.6,66.05,66.3,-0.45,4363
639,2022-12-05,2622463,174559452,66.35,66.9,66.25,66.25,-0.05,5832
640,2022-12-06,4733894,310718320,66.05,66.05,65.2,65.2,-1.05,9842
641,2022-12-07,2484091,161329860,64.95,65.55,64.6,64.75,-0.45,5038
642,2022-12-08,3109838,199225420,64.7,64.7,63.65,64.0,-0.75,5928
643,2022-12-09,1715787,111335098,64.5,65.2,64.45,64.95,0.95,2020
644,2022-12-12,2169603,139620772,64.8,64.8,64.1,64.5,-0.45,4907
645,2022-12-13,2612160,168072823,64.7,64.8,64.0,64.15,-0.35,4211
646,2022-12-14,1508653,97856157,64.3,65.1,64.3,65.0,0.85,2014
647,2022-12-15,1693016,109720234,64.8,65.05,64.5,65.05,0.05,3471
648,2022-12-16,5372227,343241556,63.95,64.2,63.5,63.9,-1.15,9909
649,2022-12-19,2235284,142325188,63.65,63.9,63.4,63.6,-0.3,5392
650,2022-12-20,4337861,273295618,63.6,63.7,62.5,62.5,-1.1,11123
651,2022-12-21,1679826,105458589,62.9,63.05,62.55,62.65,0.15,3334
652,2022-12-22,1251116,79558169,63.0,63.75,63.0,63.7,1.05,1746
653,2022-12-23,2831221,177770543,62.85,62.95,62.6,62.8,-0.9,6047
654,2022-12-26,2846028,179137494,62.95,63.05,62.75,62.95,0.15,4790
655,2022-12-27,1653607,104614472,63.0,63.5,63.0,63.1,0.15,2030
656,2022-12-28,4114593,255840423,62.6,62.6,61.9,62.1,-1.0,8696
657,2022-12-29,3358138,206949075,61.9,61.9,61.4,61.85,-0.25,6110
658,2022-12-30,2115281,131921561,62.4,62.6,62.1,62.1,0.25,2813
659,2023-01-03,3480749,215902000,61.8,62.7,61.35,62.6,0.5,5762
660,2023-01-04,3264730,204174055,62.4,62.7,62.25,62.35,-0.25,4612
661,2023-01-05,2068209,130020467,62.7,63.15,62.6,62.8,0.45,3600
662,2023-01-06,3468263,219101426,62.8,63.45,62.75,63.2,0.4,3942
663,2023-01-09,4601719,298385837,64.2,65.3,64.2,65.25,2.05,5458
664,2023-01-10,4288405,281455366,65.6,65.8,65.4,65.75,0.5,5428
665,2023-01-11,1923173,126256158,65.9,66.0,65.45,65.6,-0.15,2814
666,2023-01-12,1773986,116439384,65.9,65.9,65.4,65.55,-0.05,2903
667,2023-01-13,5331887,354603898,66.5,67.05,66.15,66.3,0.75,4413
668,2023-01-16,5341268,357309394,66.6,67.05,66.6,66.85,0.55,6828
669,2023-01-17,2773117,185000398,66.8,66.85,66.55,66.75,-0.1,4702
670,2023-01-30,8668336,602833136,69.3,70.0,69.3,69.75,3.0,10305
671,2023-01-31,4977054,343762368,69.7,69.7,68.55,68.6,-1.15,8538
672,2023-02-01,2324732,160014092,68.8,69.1,68.55,68.95,0.35,4054
673,2023-02-02,4268069,297863461,69.6,69.95,69.4,69.95,1.0,5082
674,2023-02-03,4480136,312670263,69.9,70.0,69.45,69.95,0.0,5459
675,2023-02-06,6273271,433638020,69.45,69.5,68.9,69.0,-0.95,11882
676,2023-02-07,2770050,190509851,68.9,69.0,68.55,68.85,-0.15,5765
677,2023-02-08,2699897,188244419,69.5,69.95,69.4,69.85,1.0,3245
678,2023-02-09,1850953,129082620,69.7,69.9,69.55,69.9,0.05,2487
679,2023-02-10,2609448,182483218,69.8,70.0,69.75,70.0,0.1,4718
680,2023-02-13,2948151,205232613,69.95,69.95,69.3,69.85,-0.15,4829
681,2023-02-14,2485663,174602554,70.05,70.4,70.05,70.25,0.4,3528
682,2023-02-15,5895664,407275617,69.5,69.5,68.8,68.85,-1.4,14611
683,2023-02-16,3493698,242774176,69.1,69.8,69.1,69.6,0.75,4164
684,2023-02-17,3710921,255068872,69.0,69.0,68.55,68.7,-0.9,8754
685,2023-02-20,2421365,166650635,68.7,69.05,68.4,68.85,0.15,4531
686,2023-02-21,1884184,129467691,68.85,68.85,68.55,68.75,-0.1,3643
687,2023-02-22,3950607,268613438,68.0,68.25,67.75,68.05,-0.7,8279
688,2023-02-23,1862629,128384839,68.15,69.3,68.15,69.05,1.0,2808
689,2023-02-24,2819493,194564510,69.5,69.5,68.7,68.7,-0.35,4838
690,2023-03-01,5855707,401583523,68.05,69.15,67.75,69.05,0.35,8180
691,2023-03-02,2767554,190407096,69.05,69.05,68.45,68.85,-0.2,4735
692,2023-03-03,2534143,175150920,69.05,69.45,68.95,69.0,0.15,3890
693,2023-03-06,5114650,356434106,69.6,69.95,69.35,69.75,0.75,7041
694,2023-03-07,4612575,322753639,69.75,70.2,69.6,70.1,0.35,5422
